Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 141","Richmond Hill",N,N,"",0,487,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 142","Richmond Hill",N,N,"",2,456,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 142","Richmond Hill",N,N,"",2,456,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,87
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 142","Richmond Hill",N,N,"",2,456,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 142","Richmond Hill",N,N,"",2,456,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,59
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 142","Richmond Hill",N,N,"",2,456,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 143","Richmond Hill",N,N,"",1,431,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 143","Richmond Hill",N,N,"",1,431,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,77
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 143","Richmond Hill",N,N,"",1,431,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 143","Richmond Hill",N,N,"",1,431,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,54
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 143","Richmond Hill",N,N,"",1,431,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 144","Richmond Hill",N,N,"",0,430,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 144","Richmond Hill",N,N,"",0,430,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,56
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 144","Richmond Hill",N,N,"",0,430,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 144","Richmond Hill",N,N,"",0,430,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,46
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 144","Richmond Hill",N,N,"",0,430,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 145","Richmond Hill",N,N,"",0,332,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 145","Richmond Hill",N,N,"",0,332,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,71
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 145","Richmond Hill",N,N,"",0,332,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 145","Richmond Hill",N,N,"",0,332,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,39
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 145","Richmond Hill",N,N,"",0,332,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 146","Richmond Hill",N,N,"",2,509,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 146","Richmond Hill",N,N,"",2,509,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,113
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 146","Richmond Hill",N,N,"",2,509,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 146","Richmond Hill",N,N,"",2,509,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,47
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 146","Richmond Hill",N,N,"",2,509,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 147","Richmond Hill",N,N,"",4,532,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 147","Richmond Hill",N,N,"",4,532,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,102
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 147","Richmond Hill",N,N,"",4,532,"Muench","","Tom","Green Party","Parti Vert",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 147","Richmond Hill",N,N,"",4,532,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,69
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 147","Richmond Hill",N,N,"",4,532,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 148","Richmond Hill",N,N,"",2,577,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 148","Richmond Hill",N,N,"",2,577,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,104
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 148","Richmond Hill",N,N,"",2,577,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 148","Richmond Hill",N,N,"",2,577,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,64
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 148","Richmond Hill",N,N,"",2,577,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 149","Richmond Hill",N,N,"",1,441,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 149","Richmond Hill",N,N,"",1,441,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,74
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 149","Richmond Hill",N,N,"",1,441,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 149","Richmond Hill",N,N,"",1,441,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,51
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 149","Richmond Hill",N,N,"",1,441,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 150","Richmond Hill",N,N,"",0,534,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 150","Richmond Hill",N,N,"",0,534,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,76
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 150","Richmond Hill",N,N,"",0,534,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 150","Richmond Hill",N,N,"",0,534,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,77
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 150","Richmond Hill",N,N,"",0,534,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 151","Richmond Hill",N,N,"",1,516,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 151","Richmond Hill",N,N,"",1,516,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,85
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 151","Richmond Hill",N,N,"",1,516,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 151","Richmond Hill",N,N,"",1,516,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,64
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 151","Richmond Hill",N,N,"",1,516,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 152","Richmond Hill",N,N,"",3,439,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 152","Richmond Hill",N,N,"",3,439,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,85
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 152","Richmond Hill",N,N,"",3,439,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 152","Richmond Hill",N,N,"",3,439,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,57
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 152","Richmond Hill",N,N,"",3,439,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 153","Richmond Hill",N,N,"",0,557,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 153","Richmond Hill",N,N,"",0,557,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,114
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 153","Richmond Hill",N,N,"",0,557,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 153","Richmond Hill",N,N,"",0,557,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,56
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 153","Richmond Hill",N,N,"",0,557,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 154","Richmond Hill",N,N,"",0,549,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 154","Richmond Hill",N,N,"",0,549,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,73
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 154","Richmond Hill",N,N,"",0,549,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 154","Richmond Hill",N,N,"",0,549,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,67
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 154","Richmond Hill",N,N,"",0,549,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 155","Richmond Hill",N,N,"",1,558,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 155","Richmond Hill",N,N,"",1,558,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,117
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 155","Richmond Hill",N,N,"",1,558,"Muench","","Tom","Green Party","Parti Vert",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 155","Richmond Hill",N,N,"",1,558,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,87
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 155","Richmond Hill",N,N,"",1,558,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 156","Richmond Hill",N,N,"",1,377,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 156","Richmond Hill",N,N,"",1,377,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,69
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 156","Richmond Hill",N,N,"",1,377,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 156","Richmond Hill",N,N,"",1,377,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,49
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 156","Richmond Hill",N,N,"",1,377,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 157","Richmond Hill",N,N,"",0,513,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 157","Richmond Hill",N,N,"",0,513,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,128
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 157","Richmond Hill",N,N,"",0,513,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 157","Richmond Hill",N,N,"",0,513,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,56
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 157","Richmond Hill",N,N,"",0,513,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158A","Richmond Hill",N,N,"",0,590,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158A","Richmond Hill",N,N,"",0,590,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,113
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158A","Richmond Hill",N,N,"",0,590,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158A","Richmond Hill",N,N,"",0,590,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,71
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158A","Richmond Hill",N,N,"",0,590,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158B","Richmond Hill",N,N,"",0,505,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158B","Richmond Hill",N,N,"",0,505,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,96
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158B","Richmond Hill",N,N,"",0,505,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158B","Richmond Hill",N,N,"",0,505,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,60
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 158B","Richmond Hill",N,N,"",0,505,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 159","Richmond Hill",N,N,"",3,569,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 159","Richmond Hill",N,N,"",3,569,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,117
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 159","Richmond Hill",N,N,"",3,569,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 159","Richmond Hill",N,N,"",3,569,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,83
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 159","Richmond Hill",N,N,"",3,569,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 160","Richmond Hill",N,N,"",0,472,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 160","Richmond Hill",N,N,"",0,472,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,113
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 160","Richmond Hill",N,N,"",0,472,"Muench","","Tom","Green Party","Parti Vert",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 160","Richmond Hill",N,N,"",0,472,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,70
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 160","Richmond Hill",N,N,"",0,472,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 161","Richmond Hill",N,N,"",1,531,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 161","Richmond Hill",N,N,"",1,531,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,74
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 161","Richmond Hill",N,N,"",1,531,"Muench","","Tom","Green Party","Parti Vert",N,N,8
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 161","Richmond Hill",N,N,"",1,531,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,92
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 161","Richmond Hill",N,N,"",1,531,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 162","Richmond Hill",N,N,"",0,430,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 162","Richmond Hill",N,N,"",0,430,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,68
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 162","Richmond Hill",N,N,"",0,430,"Muench","","Tom","Green Party","Parti Vert",N,N,1
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 162","Richmond Hill",N,N,"",0,430,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,57
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 162","Richmond Hill",N,N,"",0,430,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,2
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 163","Richmond Hill",N,N,"",0,413,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 163","Richmond Hill",N,N,"",0,413,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,74
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 163","Richmond Hill",N,N,"",0,413,"Muench","","Tom","Green Party","Parti Vert",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 163","Richmond Hill",N,N,"",0,413,"Taylor Roy","","Leah","Liberal","Libéral",Y,N,62
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 163","Richmond Hill",N,N,"",0,413,"Tvorogov","","Igor","People's Party - PPC","Parti populaire - PPC",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 164","Richmond Hill",N,N,"",0,415,"Maniuk","","Danielle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 164","Richmond Hill",N,N,"",0,415,"Menegakis","","Costas","Conservative","Conservateur",Y,Y,94
35003,"Aurora--Oak Ridges--Richmond Hill","Aurora--Oak Ridges--Richmond Hill"," 164","Richmond Hill",N,N,"",0,415,"Muench","","Tom","Green Party","Parti Vert",N,N,2
